Time µs,Current.Ia,Current.Ib,Current.Ic,Current.In,Voltage.Va,Voltage.Vb,Voltage.Vc
1163462400027213056,-876.491516113281,1517.33508300781,-402.143829345703,0.0,-8514.5927734375,10774.3603515625,-1834.01831054688
1163462400027343104,-917.947143554688,1499.55383300781,-366.660552978516,0.0,-8908.787109375,10722.0576171875,-1266.34594726563
1163462400027472896,-953.480590820313,1475.84545898438,-331.177276611328,0.0,-9276.7021484375,10626.169921875,-716.140441894531
1163462400027603968,-983.091796875,1440.28295898438,-289.780120849609,0.0,-9618.3369140625,10504.1298828125,-157.201568603516
1163462400027734016,-1006.78076171875,1398.79333496094,-242.46907043457,0.0,-9942.4521484375,10347.2216796875,393.00390625
1163462400027864064,-1030.4697265625,1339.52233886719,-206.985794067383,0.0,-10240.287109375,10120.576171875,917.009155273438
1163462400027994112,-1042.31420898438,1286.17858886719,-159.674758911133,0.0,-10485.5634765625,9824.1943359375,1388.61389160156
1163462400028124928,-1066.00317382813,1226.90771484375,-100.535957336426,0.0,-10730.83984375,9492.9443359375,1860.21850585938
1163462400028254976,-1083.76989746094,1167.63671875,-47.3110389709473,0.0,-10862.23828125,9144.2587890625,2305.623046875
1163462400028385024,-1101.53662109375,1096.51171875,17.7416400909424,0.0,-10888.517578125,8760.7060546875,2768.494140625
1163462400028515072,-1131.14782714844,1031.31372070313,94.6220779418945,0.0,-10941.0771484375,8377.15234375,3240.09887695313
1163462400028645120,-1154.83679199219,966.11572265625,171.502517700195,-5.91223001480103,-10984.8759765625,7941.29638671875,3668.03662109375
1163462400028775936,-1184.44799804688,889.063537597656,248.382949829102,0.0,-11037.435546875,7426.986328125,4104.70751953125
1163462400028905984,-1219.9814453125,823.865539550781,331.177276611328,5.91223001480103,-11063.71484375,6877.8076171875,4558.84521484375
