Time µs,Current.Ia,Current.Ib,Current.Ic,Voltage.Va,Voltage.Vb,Voltage.Vc
1133827200097330048,-971.6796875,1192.626953125,-159.912109375,-16845.703125,10351.5625,6835.9375
1133827200097394944,-1019.287109375,1151.123046875,-113.525390625,-16918.9453125,9997.55859375,7165.52734375
1133827200097459968,-1019.287109375,1151.123046875,-113.525390625,-16918.9453125,9716.796875,7629.39453125
1133827200097526016,-1065.673828125,1116.943359375,-42.724609375,-17065.4296875,9350.5859375,8020.01953125
1133827200097591040,-1065.673828125,1116.943359375,-42.724609375,-17041.015625,9008.7890625,8447.265625
1133827200097656064,-1097.412109375,1092.529296875,25.634765625,-17065.4296875,8691.40625,8728.02734375
1133827200097720960,-1097.412109375,1092.529296875,25.634765625,-17089.84375,8312.98828125,9057.6171875
1133827200097785984,-1151.123046875,1040.0390625,79.345703125,-17138.671875,7910.15625,9448.2421875
1133827200097851008,-1151.123046875,1040.0390625,79.345703125,-17077.63671875,7580.56640625,9826.66015625
1133827200097916032,-1175.537109375,1011.962890625,141.6015625,-17028.80859375,7238.76953125,10180.6640625
1133827200097981056,-1175.537109375,1011.962890625,141.6015625,-16955.56640625,6872.55859375,10449.21875
1133827200098045952,-1208.49609375,952.1484375,194.091796875,-16943.359375,6494.140625,10888.671875
1133827200098110976,-1208.49609375,952.1484375,194.091796875,-16967.7734375,6066.89453125,11169.43359375
1133827200098177024,-1235.3515625,905.76171875,255.126953125,-16821.2890625,5566.40625,11499.0234375
1133827200098242048,-1235.3515625,905.76171875,255.126953125,-16687.01171875,5261.23046875,11853.02734375
1133827200098306944,-1259.765625,875.244140625,314.94140625,-16601.5625,4931.640625,12060.546875
1133827200098371968,-1259.765625,875.244140625,314.94140625,-16564.94140625,4382.32421875,12390.13671875
1133827200098436992,-1274.4140625,822.75390625,369.873046875,-16333.0078125,4003.90625,12695.3125
1133827200098502016,-1274.4140625,822.75390625,369.873046875,-16259.765625,3576.66015625,12939.453125
1133827200098567040,-1298.828125,769.04296875,426.025390625,-16088.8671875,3173.828125,13293.45703125
1133827200098631936,-1298.828125,769.04296875,426.025390625,-15917.96875,2722.16796875,13500.9765625
1133827200098696960,-1297.607421875,733.642578125,482.177734375,-15747.0703125,2246.09375,13781.73828125
1133827200098763008,-1297.607421875,733.642578125,482.177734375,-15612.79296875,1782.2265625,14086.9140625
1133827200098828032,-1318.359375,670.166015625,535.888671875,-15429.6875,1403.80859375,14331.0546875
1133827200098893056,-1318.359375,670.166015625,535.888671875,-15209.9609375,939.94140625,14514.16015625
1133827200098957952,-1330.56640625,614.013671875,589.599609375,-14978.02734375,573.73046875,14721.6796875
1133827200099022976,-1330.56640625,614.013671875,589.599609375,-14758.30078125,12.20703125,14990.234375
1133827200099088000,-1302.490234375,571.2890625,638.427734375,-14465.33203125,-280.76171875,15173.33984375
1133827200099153024,-1302.490234375,571.2890625,638.427734375,-14404.296875,-732.421875,15356.4453125
1133827200099218048,-1311.03515625,517.578125,684.814453125,-14025.87890625,-1135.25390625,15527.34375
1133827200099282944,-1311.03515625,517.578125,684.814453125,-13854.98046875,-1562.5,15698.2421875
1133827200099347968,-1302.490234375,478.515625,731.201171875,-13537.59765625,-2026.3671875,15759.27734375
1133827200099414016,-1302.490234375,478.515625,731.201171875,-13305.6640625,-2453.61328125,16015.625
1133827200099479040,-1306.15234375,415.0390625,775.146484375,-12976.07421875,-2893.06640625,16149.90234375
1133827200099544064,-1306.15234375,415.0390625,775.146484375,-12646.484375,-3198.2421875,16308.59375
1133827200099608960,-1281.73828125,355.224609375,831.298828125,-12512.20703125,-3723.14453125,16333.0078125
1133827200099673984,-1281.73828125,355.224609375,831.298828125,-12158.203125,-4089.35546875,16467.28515625
1133827200099739008,-1268.310546875,297.8515625,866.69921875,-11853.02734375,-4418.9453125,16528.3203125
1133827200099804032,-1268.310546875,297.8515625,866.69921875,-11608.88671875,-4724.12109375,16711.42578125
1133827200099869056,-1245.1171875,239.2578125,924.072265625,-11242.67578125,-5200.1953125,16662.59765625
1133827200099933952,-1245.1171875,239.2578125,924.072265625,-11169.43359375,-5651.85546875,16784.66796875
1133827200100000000,-1230.46875,174.560546875,959.47265625,-10583.49609375,-5981.4453125,16809.08203125
1133827200100065024,-1230.46875,174.560546875,959.47265625,-10241.69921875,-6286.62109375,16943.359375
1133827200100130048,-1195.068359375,124.51171875,1013.18359375,-9899.90234375,-6762.6953125,16918.9453125
1133827200100194944,-1195.068359375,124.51171875,1013.18359375,-9582.51953125,-7141.11328125,16821.2890625
1133827200100259968,-1184.08203125,63.4765625,1058.349609375,-9228.515625,-7421.875,16943.359375
1133827200100324992,-1184.08203125,63.4765625,1058.349609375,-8947.75390625,-7971.19140625,16955.56640625
1133827200100390016,-1137.6953125,4.8828125,1113.28125,-8337.40234375,-8178.7109375,16979.98046875
1133827200100455040,-1137.6953125,4.8828125,1113.28125,-8105.46875,-8557.12890625,17041.015625
1133827200100519936,-1109.619140625,-59.814453125,1162.109375,-7775.87890625,-9069.82421875,16979.98046875
1133827200100584960,-1109.619140625,-59.814453125,1162.109375,-7434.08203125,-9362.79296875,17028.80859375
1133827200100651008,-1077.880859375,-120.849609375,1206.0546875,-7080.078125,-9753.41796875,16943.359375
1133827200100716032,-1077.880859375,-120.849609375,1206.0546875,-6640.625,-10034.1796875,16894.53125
1133827200100781056,-1040.0390625,-183.10546875,1199.951171875,-6164.55078125,-10290.52734375,16699.21875
1133827200100845952,-1040.0390625,-183.10546875,1199.951171875,-5847.16796875,-10766.6015625,16833.49609375
1133827200100910976,-996.09375,-238.037109375,1263.427734375,-5456.54296875,-11047.36328125,16735.83984375
1133827200100976000,-996.09375,-238.037109375,1263.427734375,-5139.16015625,-11401.3671875,16699.21875
1133827200101041024,-944.82421875,-286.865234375,1297.607421875,-4577.63671875,-11608.88671875,16613.76953125
1133827200101106048,-944.82421875,-286.865234375,1297.607421875,-4394.53125,-11975.09765625,16662.59765625
1133827200101170944,-914.306640625,-350.341796875,1323.2421875,-4016.11328125,-12316.89453125,16528.3203125
1133827200101235968,-914.306640625,-350.341796875,1323.2421875,-3601.07421875,-12622.0703125,16357.421875
1133827200101302016,-872.802734375,-410.15625,1334.228515625,-3137.20703125,-12890.625,16210.9375
1133827200101367040,-872.802734375,-410.15625,1334.228515625,-2844.23828125,-13159.1796875,16076.66015625
1133827200101432064,-827.63671875,-465.087890625,1346.435546875,-2368.1640625,-13415.52734375,15954.58984375
1133827200101496960,-827.63671875,-465.087890625,1346.435546875,-1806.640625,-13696.2890625,15710.44921875
1133827200101561984,-772.705078125,-504.150390625,1352.5390625,-1538.0859375,-13940.4296875,15686.03515625
1133827200101627008,-772.705078125,-504.150390625,1352.5390625,-1062.01171875,-14172.36328125,15429.6875
1133827200101692032,-716.552734375,-566.40625,1352.5390625,-744.62890625,-14501.953125,15295.41015625
1133827200101757056,-716.552734375,-566.40625,1352.5390625,-73.2421875,-14648.4375,15014.6484375
1133827200101821952,-665.283203125,-631.103515625,1336.669921875,219.7265625,-14807.12890625,14819.3359375
1133827200101888000,-665.283203125,-631.103515625,1336.669921875,476.07421875,-15026.85546875,14367.67578125
1133827200101953024,-593.26171875,-650.634765625,1367.1875,1062.01171875,-15197.75390625,14489.74609375
1133827200102018048,-593.26171875,-650.634765625,1367.1875,1379.39453125,-15466.30859375,14050.29296875
1133827200102082944,-545.654296875,-710.44921875,1333.0078125,1818.84765625,-15502.9296875,13879.39453125
1133827200102147968,-545.654296875,-710.44921875,1333.0078125,2221.6796875,-15625.0,13659.66796875
1133827200102212992,-485.83984375,-754.39453125,1322.021484375,2526.85546875,-15905.76171875,13378.90625
1133827200102278016,-485.83984375,-754.39453125,1322.021484375,3198.2421875,-15991.2109375,13220.21484375
1133827200102343040,-419.921875,-766.6015625,1317.138671875,3405.76171875,-16113.28125,12756.34765625
1133827200102407936,-419.921875,-766.6015625,1317.138671875,4016.11328125,-16198.73046875,12463.37890625
1133827200102472960,-388.18359375,-853.271484375,1290.283203125,4064.94140625,-16430.6640625,12207.03125
1133827200102539008,-388.18359375,-853.271484375,1290.283203125,4663.0859375,-16479.4921875,11804.19921875
1133827200102604032,-289.306640625,-881.34765625,1273.193359375,5139.16015625,-16503.90625,11743.1640625
1133827200102669056,-289.306640625,-881.34765625,1273.193359375,5468.75,-16674.8046875,11328.125
1133827200102733952,-211.181640625,-925.29296875,1250.0,5944.82421875,-16674.8046875,11022.94921875
1133827200102798976,-211.181640625,-925.29296875,1250.0,6262.20703125,-16821.2890625,10656.73828125
1133827200102864000,-159.912109375,-964.35546875,1215.8203125,6701.66015625,-16784.66796875,10437.01171875
1133827200102929024,-159.912109375,-964.35546875,1215.8203125,7006.8359375,-16882.32421875,9997.55859375
1133827200102994048,-91.552734375,-998.53515625,1182.861328125,7409.66796875,-16882.32421875,9509.27734375
1133827200103058944,-91.552734375,-998.53515625,1182.861328125,7702.63671875,-16772.4609375,9277.34375
1133827200103124992,-30.517578125,-1030.2734375,1164.55078125,8154.296875,-16918.9453125,8947.75390625
1133827200103190016,-30.517578125,-1030.2734375,1164.55078125,8483.88671875,-16955.56640625,8581.54296875
1133827200103255040,21.97265625,-1082.763671875,1119.384765625,8850.09765625,-16894.53125,8251.953125
1133827200103320064,21.97265625,-1082.763671875,1119.384765625,9216.30859375,-16882.32421875,7775.87890625
1133827200103384960,95.21484375,-1103.515625,1081.54296875,9570.3125,-16931.15234375,7482.91015625
1133827200103449984,95.21484375,-1103.515625,1081.54296875,10009.765625,-16760.25390625,7141.11328125
1133827200103515008,158.69140625,-1134.033203125,1048.583984375,10266.11328125,-16845.703125,6750.48828125
1133827200103580032,158.69140625,-1134.033203125,1048.583984375,10510.25390625,-16784.66796875,6286.62109375
1133827200103645056,216.064453125,-1159.66796875,994.873046875,10913.0859375,-16760.25390625,5822.75390625
1133827200103709952,216.064453125,-1159.66796875,994.873046875,11389.16015625,-16638.18359375,5480.95703125
1133827200103776000,277.099609375,-1162.109375,958.251953125,11560.05859375,-16540.52734375,5151.3671875
1133827200103841024,277.099609375,-1162.109375,958.251953125,11889.6484375,-16540.52734375,4699.70703125
1133827200103906048,335.693359375,-1197.509765625,916.748046875,12207.03125,-16406.25,4431.15234375
1133827200103970944,335.693359375,-1197.509765625,916.748046875,12487.79296875,-16345.21484375,3955.078125
1133827200104035968,386.962890625,-1220.703125,856.93359375,12805.17578125,-16198.73046875,3601.07421875
1133827200104100992,386.962890625,-1220.703125,856.93359375,13134.765625,-16040.0390625,3210.44921875
1133827200104166016,455.322265625,-1218.26171875,815.4296875,13256.8359375,-15930.17578125,2612.3046875
1133827200104231040,455.322265625,-1218.26171875,815.4296875,13586.42578125,-15686.03515625,2331.54296875
1133827200104295936,499.267578125,-1232.91015625,751.953125,13757.32421875,-15710.44921875,1892.08984375
1133827200104360960,499.267578125,-1232.91015625,751.953125,14135.7421875,-15319.82421875,1489.2578125
1133827200104427008,555.419921875,-1228.02734375,690.91796875,14282.2265625,-15136.71875,1062.01171875
1133827200104492032,555.419921875,-1228.02734375,690.91796875,14489.74609375,-15039.0625,646.97265625
1133827200104557056,599.365234375,-1234.130859375,634.765625,14685.05859375,-14843.75,305.17578125
1133827200104621952,599.365234375,-1234.130859375,634.765625,14868.1640625,-14599.609375,-146.484375
1133827200104686976,648.193359375,-1228.02734375,572.509765625,15063.4765625,-14355.46875,-476.07421875
1133827200104752000,648.193359375,-1228.02734375,572.509765625,15283.203125,-14172.36328125,-1074.21875
1133827200104817024,700.68359375,-1218.26171875,515.13671875,15466.30859375,-13830.56640625,-1342.7734375
1133827200104882048,700.68359375,-1218.26171875,515.13671875,15661.62109375,-13696.2890625,-1892.08984375
1133827200104946944,747.0703125,-1214.599609375,446.77734375,15844.7265625,-13330.078125,-2258.30078125
1133827200105012992,747.0703125,-1214.599609375,446.77734375,15979.00390625,-13085.9375,-2722.16796875
1133827200105078016,797.119140625,-1204.833984375,377.197265625,16125.48828125,-12878.41796875,-3173.828125
1133827200105143040,797.119140625,-1204.833984375,377.197265625,16320.80078125,-12500.0,-3649.90234375
1133827200105208064,845.947265625,-1175.537109375,313.720703125,16418.45703125,-12268.06640625,-3955.078125
1133827200105272960,845.947265625,-1175.537109375,313.720703125,16577.1484375,-11975.09765625,-4382.32421875
1133827200105337984,897.216796875,-1157.2265625,244.140625,16711.42578125,-11669.921875,-4895.01953125
1133827200105403008,897.216796875,-1157.2265625,244.140625,16772.4609375,-11450.1953125,-5224.609375
1133827200105468032,935.05859375,-1132.8125,177.001953125,16931.15234375,-10937.5,-5578.61328125
1133827200105533056,935.05859375,-1132.8125,177.001953125,16992.1875,-10778.80859375,-6030.2734375
1133827200105597952,983.88671875,-1112.060546875,112.3046875,16992.1875,-10461.42578125,-6457.51953125
1133827200105664000,983.88671875,-1112.060546875,112.3046875,17138.671875,-10144.04296875,-6848.14453125
1133827200105729024,1030.2734375,-1074.21875,53.7109375,17297.36328125,-9838.8671875,-7177.734375
1133827200105794048,1030.2734375,-1074.21875,53.7109375,17321.77734375,-9594.7265625,-7617.1875
1133827200105858944,1063.232421875,-1040.0390625,-4.8828125,17297.36328125,-9155.2734375,-8007.8125
1133827200105923968,1063.232421875,-1040.0390625,-4.8828125,17321.77734375,-8837.890625,-8422.8515625
1133827200105988992,1104.736328125,-1003.41796875,-72.021484375,17480.46875,-8483.88671875,-8740.234375
1133827200106054016,1104.736328125,-1003.41796875,-72.021484375,17395.01953125,-8142.08984375,-9045.41015625
1133827200106119040,1157.2265625,-961.9140625,-128.173828125,17456.0546875,-7836.9140625,-9497.0703125
1133827200106183936,1157.2265625,-961.9140625,-128.173828125,17370.60546875,-7434.08203125,-9838.8671875
1133827200106249984,1174.31640625,-921.630859375,-192.87109375,17480.46875,-7031.25,-10070.80078125
1133827200106315008,1174.31640625,-921.630859375,-192.87109375,17309.5703125,-6713.8671875,-10351.5625
1133827200106380032,1215.8203125,-871.58203125,-249.0234375,17346.19140625,-6237.79296875,-10864.2578125
1133827200106445056,1215.8203125,-871.58203125,-249.0234375,17163.0859375,-5920.41015625,-11181.640625
1133827200106509952,1236.572265625,-812.98828125,-306.396484375,17199.70703125,-5480.95703125,-11486.81640625
1133827200106574976,1236.572265625,-812.98828125,-306.396484375,17065.4296875,-5065.91796875,-11718.75
1133827200106640000,1251.220703125,-782.470703125,-366.2109375,17028.80859375,-4675.29296875,-11987.3046875
1133827200106705024,1251.220703125,-782.470703125,-366.2109375,16809.08203125,-4357.91015625,-12329.1015625
1133827200106770048,1274.4140625,-736.083984375,-441.89453125,16784.66796875,-3894.04296875,-12622.0703125
1133827200106834944,1274.4140625,-736.083984375,-441.89453125,16723.6328125,-3466.796875,-12817.3828125
1133827200106900992,1296.38671875,-672.607421875,-480.95703125,16455.078125,-3125.0,-13183.59375
1133827200106966016,1296.38671875,-672.607421875,-480.95703125,16369.62890625,-2648.92578125,-13562.01171875
1133827200107031040,1289.0625,-632.32421875,-552.978515625,16174.31640625,-2233.88671875,-13684.08203125
1133827200107096064,1289.0625,-632.32421875,-552.978515625,16027.83203125,-1831.0546875,-13952.63671875
1133827200107160960,1308.59375,-578.61328125,-611.572265625,15881.34765625,-1354.98046875,-14111.328125
1133827200107225984,1308.59375,-578.61328125,-611.572265625,15600.5859375,-1037.59765625,-14392.08984375
1133827200107291008,1312.255859375,-513.916015625,-653.076171875,15441.89453125,-549.31640625,-14599.609375
1133827200107356032,1312.255859375,-513.916015625,-653.076171875,15270.99609375,-158.69140625,-14794.921875
1133827200107421056,1307.373046875,-450.439453125,-716.552734375,14965.8203125,329.58984375,-14953.61328125
1133827200107485952,1307.373046875,-450.439453125,-716.552734375,14782.71484375,659.1796875,-15270.99609375
1133827200107552000,1302.490234375,-401.611328125,-767.822265625,14538.57421875,1147.4609375,-15429.6875
1133827200107617024,1302.490234375,-401.611328125,-767.822265625,14196.77734375,1623.53515625,-15588.37890625
1133827200107682048,1302.490234375,-328.369140625,-816.650390625,13989.2578125,1965.33203125,-15759.27734375
1133827200107746944,1302.490234375,-328.369140625,-816.650390625,13830.56640625,2514.6484375,-15722.65625
1133827200107811968,1292.724609375,-270.99609375,-858.154296875,13439.94140625,2832.03125,-16088.8671875
1133827200107876992,1292.724609375,-270.99609375,-858.154296875,13220.21484375,3247.0703125,-16259.765625
1133827200107942016,1284.1796875,-222.16796875,-927.734375,12951.66015625,3747.55859375,-16271.97265625
1133827200108007040,1284.1796875,-222.16796875,-927.734375,12548.828125,4174.8046875,-16394.04296875
1133827200108071936,1273.193359375,-140.380859375,-960.693359375,12316.89453125,4553.22265625,-16552.734375
1133827200108137984,1273.193359375,-140.380859375,-960.693359375,11914.0625,4956.0546875,-16735.83984375
1133827200108203008,1237.79296875,-97.65625,-1011.962890625,11608.88671875,5432.12890625,-16821.2890625
1133827200108268032,1237.79296875,-97.65625,-1011.962890625,11340.33203125,5883.7890625,-16845.703125
1133827200108333056,1228.02734375,-18.310546875,-1053.466796875,10961.9140625,6213.37890625,-16955.56640625
1133827200108397952,1228.02734375,-18.310546875,-1053.466796875,10668.9453125,6701.66015625,-16918.9453125
1133827200108462976,1188.96484375,18.310546875,-1098.6328125,10156.25,6945.80078125,-17041.015625
1133827200108528000,1188.96484375,18.310546875,-1098.6328125,9912.109375,7482.91015625,-16979.98046875
1133827200108593024,1159.66796875,85.44921875,-1134.033203125,9509.27734375,7836.9140625,-17089.84375
1133827200108658048,1159.66796875,85.44921875,-1134.033203125,9179.6875,8386.23046875,-17053.22265625
1133827200108722944,1124.267578125,126.953125,-1179.19921875,8776.85546875,8654.78515625,-17175.29296875
1133827200108788992,1124.267578125,126.953125,-1179.19921875,8532.71484375,9008.7890625,-17114.2578125
1133827200108854016,1098.6328125,201.416015625,-1206.0546875,8020.01953125,9375.0,-17102.05078125
1133827200108919040,1098.6328125,201.416015625,-1206.0546875,7653.80859375,9790.0390625,-17089.84375
1133827200108984064,1053.466796875,223.388671875,-1256.103515625,7226.5625,10095.21484375,-17053.22265625
1133827200109048960,1053.466796875,223.388671875,-1256.103515625,6872.55859375,10485.83984375,-16955.56640625
1133827200109113984,1032.71484375,306.396484375,-1269.53125,6530.76171875,10791.015625,-16918.9453125
1133827200109179008,1032.71484375,306.396484375,-1269.53125,6176.7578125,11120.60546875,-17053.22265625
1133827200109244032,974.12109375,332.03125,-1306.15234375,5664.0625,11413.57421875,-16894.53125
1133827200109309056,974.12109375,332.03125,-1306.15234375,5358.88671875,11706.54296875,-16760.25390625
1133827200109374976,941.162109375,402.83203125,-1322.021484375,4870.60546875,12048.33984375,-16699.21875
1133827200109440000,941.162109375,402.83203125,-1322.021484375,4797.36328125,12402.34375,-16552.734375
1133827200109505024,895.99609375,435.791015625,-1343.994140625,4150.390625,12658.69140625,-16467.28515625
1133827200109570048,895.99609375,435.791015625,-1343.994140625,3747.55859375,12927.24609375,-16345.21484375
1133827200109634944,858.154296875,501.708984375,-1357.421875,3381.34765625,13232.421875,-16198.73046875
1133827200109699968,858.154296875,501.708984375,-1357.421875,2966.30859375,13476.5625,-16064.453125
1133827200109764992,805.6640625,533.447265625,-1370.849609375,2612.3046875,13769.53125,-16027.83203125
1133827200109830016,805.6640625,533.447265625,-1370.849609375,2209.47265625,13891.6015625,-15808.10546875
1133827200109895040,767.822265625,599.365234375,-1370.849609375,1794.43359375,14245.60546875,-15637.20703125
1133827200109959936,767.822265625,599.365234375,-1370.849609375,1306.15234375,14404.296875,-15441.89453125
1133827200110025984,695.80078125,632.32421875,-1379.39453125,915.52734375,14746.09375,-15246.58203125
1133827200110091008,695.80078125,632.32421875,-1379.39453125,476.07421875,14831.54296875,-15002.44140625
1133827200110156032,650.634765625,694.580078125,-1365.966796875,195.3125,15075.68359375,-14831.54296875
1133827200110221056,650.634765625,694.580078125,-1365.966796875,-231.93359375,15356.4453125,-14587.40234375
1133827200110285952,579.833984375,722.65625,-1374.51171875,-695.80078125,15454.1015625,-14587.40234375
1133827200110350976,579.833984375,722.65625,-1374.51171875,-1049.8046875,15661.62109375,-14257.8125
1133827200110416000,535.888671875,784.912109375,-1357.421875,-1477.05078125,15783.69140625,-13964.84375
1133827200110481024,535.888671875,784.912109375,-1357.421875,-1843.26171875,15966.796875,-13671.875
1133827200110546048,467.529296875,811.767578125,-1362.3046875,-2319.3359375,16076.66015625,-13415.52734375
1133827200110610944,467.529296875,811.767578125,-1362.3046875,-2661.1328125,16235.3515625,-13024.90234375
1133827200110676992,412.59765625,877.685546875,-1326.904296875,-3112.79296875,16430.6640625,-12780.76171875
1133827200110742016,412.59765625,877.685546875,-1326.904296875,-3601.07421875,16296.38671875,-12561.03515625
1133827200110807040,328.369140625,899.658203125,-1324.462890625,-3906.25,16638.18359375,-12292.48046875
1133827200110872064,328.369140625,899.658203125,-1324.462890625,-4406.73828125,16674.8046875,-11999.51171875
1133827200110936960,275.87890625,965.576171875,-1291.50390625,-4663.0859375,16796.875,-11828.61328125
1133827200111001984,275.87890625,965.576171875,-1291.50390625,-5187.98828125,17004.39453125,-11303.7109375
1133827200111067008,196.533203125,969.23828125,-1276.85546875,-5493.1640625,16784.66796875,-11047.36328125
1133827200111132032,196.533203125,969.23828125,-1276.85546875,-5871.58203125,17028.80859375,-10656.73828125
1133827200111197056,155.029296875,1036.376953125,-1242.67578125,-6188.96484375,17004.39453125,-10351.5625
1133827200111262976,155.029296875,1036.376953125,-1242.67578125,-6652.83203125,17163.0859375,-10107.421875
1133827200111328000,68.359375,1060.791015625,-1217.041015625,-7104.4921875,17053.22265625,-9667.96875
1133827200111393024,68.359375,1060.791015625,-1217.041015625,-7434.08203125,17150.87890625,-9326.171875
1133827200111458048,10.986328125,1101.07421875,-1180.419921875,-7849.12109375,17248.53515625,-8935.546875
1133827200111522944,10.986328125,1101.07421875,-1180.419921875,-8178.7109375,17175.29296875,-8630.37109375
1133827200111587968,-50.048828125,1142.578125,-1137.6953125,-8557.12890625,17272.94921875,-8117.67578125
1133827200111652992,-50.048828125,1142.578125,-1137.6953125,-8947.75390625,17211.9140625,-7910.15625
1133827200111718016,-104.98046875,1173.095703125,-1105.95703125,-9289.55078125,17236.328125,-7495.1171875
1133827200111783040,-104.98046875,1173.095703125,-1105.95703125,-9667.96875,17138.671875,-7080.078125
1133827200111847936,-166.015625,1197.509765625,-1059.5703125,-10083.0078125,17102.05078125,-6652.83203125
1133827200111913984,-166.015625,1197.509765625,-1059.5703125,-10400.390625,17053.22265625,-6274.4140625
1133827200111979008,-227.05078125,1209.716796875,-1024.169921875,-10681.15234375,17016.6015625,-5871.58203125
1133827200112044032,-227.05078125,1209.716796875,-1024.169921875,-10925.29296875,16955.56640625,-5444.3359375
1133827200112109056,-274.658203125,1221.923828125,-992.431640625,-11352.5390625,16857.91015625,-5187.98828125
1133827200112173952,-274.658203125,1221.923828125,-992.431640625,-11694.3359375,16772.4609375,-4736.328125
1133827200112238976,-330.810546875,1254.8828125,-925.29296875,-11962.890625,16699.21875,-4309.08203125
1133827200112304000,-330.810546875,1254.8828125,-925.29296875,-12280.2734375,16650.390625,-3918.45703125
1133827200112369024,-384.521484375,1264.6484375,-892.333984375,-12658.69140625,16503.90625,-3405.76171875
1133827200112434048,-384.521484375,1264.6484375,-892.333984375,-12829.58984375,16308.59375,-3088.37890625
1133827200112499968,-434.5703125,1268.310546875,-841.064453125,-13085.9375,16052.24609375,-2697.75390625
1133827200112564992,-434.5703125,1268.310546875,-841.064453125,-13269.04296875,16064.453125,-2331.54296875
1133827200112630016,-485.83984375,1267.08984375,-788.57421875,-13598.6328125,15783.69140625,-1892.08984375
1133827200112695040,-485.83984375,1267.08984375,-788.57421875,-13806.15234375,15625.0,-1464.84375
1133827200112760064,-534.66796875,1275.634765625,-726.318359375,-13977.05078125,15527.34375,-1037.59765625
1133827200112824960,-534.66796875,1275.634765625,-726.318359375,-14147.94921875,15222.16796875,-573.73046875
1133827200112889984,-582.275390625,1267.08984375,-661.62109375,-14453.125,14990.234375,-158.69140625
1133827200112955008,-582.275390625,1267.08984375,-661.62109375,-14709.47265625,14855.95703125,244.140625
1133827200113020032,-635.986328125,1264.6484375,-606.689453125,-14880.37109375,14550.78125,598.14453125
1133827200113085056,-635.986328125,1264.6484375,-606.689453125,-15002.44140625,14428.7109375,1086.42578125
1133827200113150976,-672.607421875,1265.869140625,-528.564453125,-15197.75390625,14050.29296875,1538.0859375
1133827200113216000,-672.607421875,1265.869140625,-528.564453125,-15466.30859375,13854.98046875,2001.953125
1133827200113281024,-727.5390625,1251.220703125,-485.83984375,-15588.37890625,13586.42578125,2307.12890625
1133827200113346048,-727.5390625,1251.220703125,-485.83984375,-15686.03515625,13342.28515625,2832.03125
1133827200113410944,-772.705078125,1230.46875,-419.921875,-15856.93359375,13110.3515625,3161.62109375
1133827200113475968,-772.705078125,1230.46875,-419.921875,-16003.41796875,12805.17578125,3637.6953125
1133827200113540992,-805.6640625,1232.91015625,-339.35546875,-16174.31640625,12475.5859375,4040.52734375
1133827200113606016,-805.6640625,1232.91015625,-339.35546875,-16320.80078125,12243.65234375,4406.73828125
1133827200113671040,-874.0234375,1182.861328125,-289.306640625,-16357.421875,11975.09765625,4870.60546875
1133827200113735936,-874.0234375,1182.861328125,-289.306640625,-16503.90625,11596.6796875,5175.78125
1133827200113801984,-905.76171875,1175.537109375,-223.388671875,-16613.76953125,11315.91796875,5627.44140625
1133827200113867008,-905.76171875,1175.537109375,-223.388671875,-16723.6328125,11022.94921875,5957.03125
1133827200113932032,-961.9140625,1136.474609375,-158.69140625,-16735.83984375,10766.6015625,6372.0703125
1133827200113997056,-961.9140625,1136.474609375,-158.69140625,-16845.703125,10400.390625,6762.6953125
1133827200114061952,-996.09375,1131.591796875,-86.669921875,-16857.91015625,10107.421875,7214.35546875
1133827200114126976,-996.09375,1131.591796875,-86.669921875,-16979.98046875,9802.24609375,7617.1875
1133827200114192000,-1035.15625,1074.21875,-37.841796875,-17053.22265625,9350.5859375,7983.3984375
1133827200114257024,-1035.15625,1074.21875,-37.841796875,-17077.63671875,9106.4453125,8398.4375
1133827200114322048,-1094.970703125,1041.259765625,25.634765625,-17089.84375,8825.68359375,8740.234375
1133827200114387968,-1094.970703125,1041.259765625,25.634765625,-17175.29296875,8349.609375,9008.7890625
1133827200114452992,-1118.1640625,994.873046875,87.890625,-17028.80859375,8044.43359375,9472.65625
1133827200114518016,-1118.1640625,994.873046875,87.890625,-17065.4296875,7678.22265625,9826.66015625
1133827200114583040,-1162.109375,954.58984375,146.484375,-17077.63671875,7324.21875,10168.45703125
1133827200114648064,-1162.109375,954.58984375,146.484375,-17041.015625,6860.3515625,10522.4609375
1133827200114712960,-1193.84765625,903.3203125,200.1953125,-16943.359375,6530.76171875,10852.05078125
1133827200114777984,-1193.84765625,903.3203125,200.1953125,-16918.9453125,6091.30859375,11108.3984375
1133827200114843008,-1208.49609375,871.58203125,269.775390625,-16796.875,5725.09765625,11425.78125
1133827200114908032,-1208.49609375,871.58203125,269.775390625,-16833.49609375,5273.4375,11779.78515625
1133827200114973056,-1237.79296875,819.091796875,330.810546875,-16638.18359375,4858.3984375,12109.375
1133827200115038976,-1237.79296875,819.091796875,330.810546875,-16601.5625,4479.98046875,12377.9296875
1133827200115104000,-1268.310546875,770.263671875,371.09375,-16381.8359375,4125.9765625,12695.3125
1133827200115169024,-1268.310546875,770.263671875,371.09375,-16333.0078125,3625.48828125,12976.07421875
1133827200115234048,-1267.08984375,731.201171875,444.3359375,-16125.48828125,3149.4140625,13269.04296875
1133827200115298944,-1267.08984375,731.201171875,444.3359375,-15979.00390625,2709.9609375,13500.9765625
1133827200115363968,-1289.0625,684.814453125,485.83984375,-15808.10546875,2319.3359375,13708.49609375
1133827200115428992,-1289.0625,684.814453125,485.83984375,-15600.5859375,1904.296875,14038.0859375
