Time µs,Current.Ia,Current.Ib,Current.Ic,Voltage.Va,Voltage.Vb,Voltage.Vc
1133827200031444992,-1522.216796875,894.775390625,-2485.3515625,-17004.39453125,6726.07421875,10546.875
1133827200031510016,-1547.8515625,852.05078125,-2344.970703125,-16870.1171875,6335.44921875,10803.22265625
1133827200031575040,-1547.8515625,852.05078125,-2344.970703125,-16687.01171875,5969.23828125,11132.8125
1133827200031640064,-1549.072265625,805.6640625,-2196.044921875,-16662.59765625,5505.37109375,11193.84765625
1133827200031704960,-1549.072265625,805.6640625,-2196.044921875,-16394.04296875,5200.1953125,11511.23046875
1133827200031769984,-1573.486328125,747.0703125,-2062.98828125,-16259.765625,4711.9140625,11706.54296875
1133827200031835008,-1573.486328125,747.0703125,-2062.98828125,-16040.0390625,4382.32421875,11962.890625
1133827200031901056,-1588.134765625,684.814453125,-1910.400390625,-15856.93359375,4003.90625,12182.6171875
1133827200031965952,-1588.134765625,684.814453125,-1910.400390625,-15661.62109375,3576.66015625,12377.9296875
1133827200032030976,-1572.265625,653.076171875,-1738.28125,-15393.06640625,3112.79296875,12475.5859375
1133827200032096000,-1572.265625,653.076171875,-1738.28125,-15197.75390625,2795.41015625,12744.140625
1133827200032161024,-1590.576171875,572.509765625,-1577.1484375,-14880.37109375,2380.37109375,12756.34765625
1133827200032226048,-1590.576171875,572.509765625,-1577.1484375,-14758.30078125,1977.5390625,12939.453125
1133827200032290944,-1588.134765625,518.798828125,-1418.45703125,-14367.67578125,1525.87890625,13122.55859375
1133827200032355968,-1588.134765625,518.798828125,-1418.45703125,-14147.94921875,1098.6328125,13244.62890625
1133827200032420992,-1585.693359375,466.30859375,-1250.0,-13842.7734375,720.21484375,13366.69921875
1133827200032486016,-1585.693359375,466.30859375,-1250.0,-13549.8046875,280.76171875,13476.5625
1133827200032551936,-1582.03125,419.921875,-1085.205078125,-13085.9375,-24.4140625,13623.046875
1133827200032616960,-1582.03125,419.921875,-1085.205078125,-12866.2109375,-634.765625,13659.66796875
1133827200032681984,-1579.58984375,352.783203125,-898.4375,-12548.828125,-988.76953125,13635.25390625
1133827200032747008,-1579.58984375,352.783203125,-898.4375,-12194.82421875,-1403.80859375,13879.39453125
1133827200032812032,-1578.369140625,305.17578125,-721.435546875,-11816.40625,-1855.46875,13940.4296875
1133827200032877056,-1578.369140625,305.17578125,-721.435546875,-11511.23046875,-2429.19921875,14001.46484375
1133827200032941952,-1564.94140625,234.375,-537.109375,-11047.36328125,-2734.375,14172.36328125
1133827200033006976,-1564.94140625,234.375,-537.109375,-10815.4296875,-3161.62109375,14208.984375
1133827200033072000,-1549.072265625,185.546875,-347.900390625,-10437.01171875,-3649.90234375,14294.43359375
1133827200033138048,-1549.072265625,185.546875,-347.900390625,-10058.59375,-3930.6640625,14392.08984375
1133827200033202944,-1529.541015625,133.056640625,-166.015625,-9716.796875,-4418.9453125,14428.7109375
1133827200033267968,-1529.541015625,133.056640625,-166.015625,-9423.828125,-4870.60546875,14379.8828125
1133827200033332992,-1506.34765625,92.7734375,25.634765625,-8996.58203125,-5297.8515625,14514.16015625
1133827200033398016,-1506.34765625,92.7734375,25.634765625,-8679.19921875,-5725.09765625,14550.78125
1133827200033463040,-1488.037109375,39.0625,209.9609375,-8251.953125,-6030.2734375,14575.1953125
1133827200033528064,-1488.037109375,39.0625,209.9609375,-8020.01953125,-6542.96875,14550.78125
1133827200033592960,-1444.091796875,-4.8828125,402.83203125,-7507.32421875,-6774.90234375,14733.88671875
1133827200033657984,-1444.091796875,-4.8828125,402.83203125,-7141.11328125,-7446.2890625,14636.23046875
1133827200033723008,-1417.236328125,-58.59375,587.158203125,-6896.97265625,-7556.15234375,14807.12890625
1133827200033789056,-1417.236328125,-58.59375,587.158203125,-6530.76171875,-7958.984375,14660.64453125
1133827200033853952,-1365.966796875,-106.201171875,773.92578125,-6225.5859375,-8288.57421875,14660.64453125
1133827200033918976,-1365.966796875,-106.201171875,773.92578125,-5834.9609375,-8691.40625,14660.64453125
1133827200033984000,-1325.68359375,-170.8984375,949.70703125,-5456.54296875,-8984.375,14697.265625
1133827200034049024,-1325.68359375,-170.8984375,949.70703125,-5126.953125,-9338.37890625,14672.8515625
1133827200034114048,-1245.1171875,-212.40234375,1131.591796875,-4821.77734375,-9606.93359375,14587.40234375
1133827200034178944,-1245.1171875,-212.40234375,1131.591796875,-4345.703125,-10021.97265625,14611.81640625
1133827200034243968,-1186.5234375,-260.009765625,1312.255859375,-4040.52734375,-10302.734375,14624.0234375
1133827200034308992,-1186.5234375,-260.009765625,1312.255859375,-3698.73046875,-10607.91015625,14672.8515625
1133827200034375040,-1125.48828125,-328.369140625,1467.28515625,-3308.10546875,-11022.94921875,14404.296875
1133827200034439936,-1125.48828125,-328.369140625,1467.28515625,-2856.4453125,-11254.8828125,14355.46875
1133827200034504960,-1040.0390625,-382.080078125,1635.7421875,-2526.85546875,-11621.09375,14135.7421875
1133827200034569984,-1040.0390625,-382.080078125,1635.7421875,-2050.78125,-11743.1640625,14111.328125
1133827200034635008,-970.458984375,-438.232421875,1794.43359375,-1818.84765625,-12072.75390625,13903.80859375
1133827200034700032,-970.458984375,-438.232421875,1794.43359375,-1269.53125,-12268.06640625,13793.9453125
1133827200034765056,-887.451171875,-496.826171875,1947.021484375,-927.734375,-12573.2421875,13623.046875
1133827200034829952,-887.451171875,-496.826171875,1947.021484375,-390.625,-12658.69140625,13391.11328125
1133827200034894976,-791.015625,-546.875,2106.93359375,12.20703125,-12963.8671875,13269.04296875
1133827200034960000,-791.015625,-546.875,2106.93359375,341.796875,-13208.0078125,12829.58984375
1133827200035026048,-720.21484375,-627.44140625,2242.431640625,781.25,-13488.76953125,12817.3828125
1133827200035090944,-720.21484375,-627.44140625,2242.431640625,1184.08203125,-13781.73828125,12646.484375
1133827200035155968,-622.55859375,-671.38671875,2387.6953125,1696.77734375,-13903.80859375,12390.13671875
1133827200035220992,-622.55859375,-671.38671875,2387.6953125,1977.5390625,-13940.4296875,12084.9609375
1133827200035286016,-537.109375,-736.083984375,2523.193359375,2539.0625,-14233.3984375,11840.8203125
1133827200035351040,-537.109375,-736.083984375,2523.193359375,2978.515625,-14392.08984375,11572.265625
1133827200035416064,-457.763671875,-778.80859375,2663.57421875,3369.140625,-14721.6796875,11364.74609375
1133827200035480960,-457.763671875,-778.80859375,2663.57421875,3991.69921875,-14685.05859375,10852.05078125
1133827200035545984,-368.65234375,-834.9609375,2790.52734375,4345.703125,-14892.578125,10595.703125
1133827200035611008,-368.65234375,-834.9609375,2790.52734375,4870.60546875,-15026.85546875,10290.52734375
1133827200035677056,-281.982421875,-886.23046875,2919.921875,5322.265625,-15124.51171875,9960.9375
1133827200035741952,-281.982421875,-886.23046875,2919.921875,5712.890625,-15295.41015625,9716.796875
1133827200035806976,-206.298828125,-944.82421875,3032.2265625,6164.55078125,-15393.06640625,9301.7578125
1133827200035872000,-206.298828125,-944.82421875,3032.2265625,6616.2109375,-15490.72265625,8935.546875
1133827200035937024,-140.380859375,-1000.9765625,3140.869140625,7067.87109375,-15551.7578125,8679.19921875
1133827200036002048,-140.380859375,-1000.9765625,3140.869140625,7507.32421875,-15612.79296875,8300.78125
1133827200036066944,-61.03515625,-1030.2734375,3267.822265625,7897.94921875,-15698.2421875,7897.94921875
1133827200036131968,-61.03515625,-1030.2734375,3267.822265625,8374.0234375,-15869.140625,7434.08203125
1133827200036196992,-21.97265625,-1082.763671875,3352.05078125,8911.1328125,-15783.69140625,7128.90625
1133827200036263040,-21.97265625,-1082.763671875,3352.05078125,9216.30859375,-15881.34765625,6762.6953125
1133827200036327936,36.62109375,-1115.72265625,3463.134765625,9631.34765625,-15954.58984375,6372.0703125
1133827200036392960,36.62109375,-1115.72265625,3463.134765625,10156.25,-15979.00390625,6091.30859375
1133827200036457984,69.580078125,-1156.005859375,3548.583984375,10510.25390625,-16052.24609375,5603.02734375
1133827200036523008,69.580078125,-1156.005859375,3548.583984375,10925.29296875,-16015.625,5297.8515625
1133827200036588032,111.083984375,-1191.40625,3636.474609375,11218.26171875,-16076.66015625,4760.7421875
1133827200036653056,111.083984375,-1191.40625,3636.474609375,11694.3359375,-15979.00390625,4528.80859375
1133827200036717952,136.71875,-1213.37890625,3699.951171875,11987.3046875,-15942.3828125,4064.94140625
1133827200036782976,136.71875,-1213.37890625,3699.951171875,12329.1015625,-15979.00390625,3845.21484375
1133827200036848000,172.119140625,-1242.67578125,3771.97265625,12622.0703125,-16027.83203125,3503.41796875
1133827200036914048,172.119140625,-1242.67578125,3771.97265625,13024.90234375,-16003.41796875,3222.65625
1133827200036978944,214.84375,-1248.779296875,3841.552734375,13366.69921875,-15954.58984375,2905.2734375
1133827200037043968,214.84375,-1248.779296875,3841.552734375,13488.76953125,-15869.140625,2587.890625
1133827200037108992,235.595703125,-1271.97265625,3897.705078125,13708.49609375,-15869.140625,2197.265625
1133827200037174016,235.595703125,-1271.97265625,3897.705078125,13952.63671875,-15844.7265625,1989.74609375
1133827200037239040,258.7890625,-1282.958984375,3947.75390625,14160.15625,-15832.51953125,1782.2265625
1133827200037304064,258.7890625,-1282.958984375,3947.75390625,14367.67578125,-15661.62109375,1477.05078125
1133827200037368960,303.955078125,-1292.724609375,3980.712890625,14465.33203125,-15490.72265625,1208.49609375
1133827200037433984,303.955078125,-1292.724609375,3980.712890625,14648.4375,-15454.1015625,1025.390625
1133827200037500032,355.224609375,-1308.59375,3988.037109375,14831.54296875,-15344.23828125,708.0078125
1133827200037565056,355.224609375,-1308.59375,3988.037109375,14965.8203125,-15246.58203125,500.48828125
1133827200037629952,418.701171875,-1301.26953125,4010.009765625,15051.26953125,-15075.68359375,122.0703125
1133827200037694976,418.701171875,-1301.26953125,4010.009765625,15270.99609375,-14916.9921875,-61.03515625
1133827200037760000,501.708984375,-1298.828125,4001.46484375,15307.6171875,-14843.75,-354.00390625
1133827200037825024,501.708984375,-1298.828125,4001.46484375,15441.89453125,-14721.6796875,-524.90234375
1133827200037890048,561.5234375,-1322.021484375,3983.154296875,15563.96484375,-14514.16015625,-708.0078125
1133827200037954944,561.5234375,-1322.021484375,3983.154296875,15673.828125,-14416.50390625,-1074.21875
1133827200038019968,665.283203125,-1307.373046875,3956.298828125,15747.0703125,-14208.984375,-1220.703125
1133827200038084992,665.283203125,-1307.373046875,3956.298828125,15881.34765625,-14050.29296875,-1501.46484375
1133827200038151040,744.62890625,-1309.814453125,3918.45703125,15917.96875,-14001.46484375,-1904.296875
1133827200038215936,744.62890625,-1309.814453125,3918.45703125,16076.66015625,-13708.49609375,-2160.64453125
1133827200038280960,843.505859375,-1307.373046875,3856.201171875,16174.31640625,-13586.42578125,-2502.44140625
1133827200038345984,843.505859375,-1307.373046875,3856.201171875,16308.59375,-13403.3203125,-2795.41015625
1133827200038411008,939.94140625,-1282.958984375,3787.841796875,16442.87109375,-13098.14453125,-3051.7578125
1133827200038476032,939.94140625,-1282.958984375,3787.841796875,16503.90625,-12951.66015625,-3356.93359375
1133827200038541056,1037.59765625,-1281.73828125,3712.158203125,16662.59765625,-12744.140625,-3637.6953125
1133827200038605952,1037.59765625,-1281.73828125,3712.158203125,16784.66796875,-12573.2421875,-4016.11328125
1133827200038670976,1126.708984375,-1264.6484375,3615.72265625,16784.66796875,-12292.48046875,-4370.1171875
1133827200038736000,1126.708984375,-1264.6484375,3615.72265625,16943.359375,-12060.546875,-4687.5
1133827200038802048,1219.482421875,-1241.455078125,3507.080078125,17065.4296875,-11743.1640625,-5151.3671875
1133827200038866944,1219.482421875,-1241.455078125,3507.080078125,17077.63671875,-11523.4375,-5480.95703125
1133827200038931968,1317.138671875,-1217.041015625,3402.099609375,17370.60546875,-11267.08984375,-5822.75390625
1133827200038996992,1317.138671875,-1217.041015625,3402.099609375,17285.15625,-10949.70703125,-6225.5859375
1133827200039062016,1365.966796875,-1177.978515625,3277.587890625,17346.19140625,-10632.32421875,-6604.00390625
1133827200039127040,1365.966796875,-1177.978515625,3277.587890625,17492.67578125,-10314.94140625,-6933.59375
1133827200039192064,1430.6640625,-1143.798828125,3159.1796875,17395.01953125,-9960.9375,-7263.18359375
1133827200039256960,1430.6640625,-1143.798828125,3159.1796875,17492.67578125,-9729.00390625,-7629.39453125
1133827200039321984,1489.2578125,-1110.83984375,3016.357421875,17565.91796875,-9277.34375,-7995.60546875
1133827200039388032,1489.2578125,-1110.83984375,3016.357421875,17468.26171875,-8959.9609375,-8422.8515625
1133827200039453056,1524.658203125,-1075.439453125,2882.080078125,17468.26171875,-8544.921875,-8776.85546875
1133827200039517952,1524.658203125,-1075.439453125,2882.080078125,17431.640625,-8190.91796875,-9033.203125
1133827200039582976,1552.734375,-1026.611328125,2736.81640625,17431.640625,-7824.70703125,-9375.0
1133827200039648000,1552.734375,-1026.611328125,2736.81640625,17309.5703125,-7421.875,-9704.58984375
1133827200039713024,1562.5,-991.2109375,2584.228515625,17260.7421875,-6994.62890625,-9985.3515625
1133827200039778048,1562.5,-991.2109375,2584.228515625,17089.84375,-6665.0390625,-10278.3203125
1133827200039842944,1594.23828125,-932.6171875,2424.31640625,17102.05078125,-6286.62109375,-10546.875
1133827200039907968,1594.23828125,-932.6171875,2424.31640625,16967.7734375,-5883.7890625,-10839.84375
1133827200039972992,1586.9140625,-895.99609375,2264.404296875,16784.66796875,-5517.578125,-11010.7421875
1133827200040039040,1586.9140625,-895.99609375,2264.404296875,16601.5625,-5151.3671875,-11279.296875
1133827200040103936,1594.23828125,-837.40234375,2093.505859375,16455.078125,-4748.53515625,-11486.81640625
1133827200040168960,1594.23828125,-837.40234375,2093.505859375,16296.38671875,-4284.66796875,-11633.30078125
1133827200040233984,1601.5625,-787.353515625,1926.26953125,16027.83203125,-3967.28515625,-11755.37109375
1133827200040299008,1601.5625,-787.353515625,1926.26953125,15722.65625,-3540.0390625,-11926.26953125
1133827200040364032,1588.134765625,-743.408203125,1740.72265625,15527.34375,-3234.86328125,-12048.33984375
1133827200040429056,1588.134765625,-743.408203125,1740.72265625,15270.99609375,-2770.99609375,-12316.89453125
1133827200040493952,1595.458984375,-662.841796875,1553.955078125,15063.4765625,-2294.921875,-12390.13671875
1133827200040558976,1595.458984375,-662.841796875,1553.955078125,14758.30078125,-2001.953125,-12512.20703125
1133827200040625024,1590.576171875,-612.79296875,1364.74609375,14392.08984375,-1562.5,-12561.03515625
1133827200040690048,1590.576171875,-612.79296875,1364.74609375,14196.77734375,-1184.08203125,-12707.51953125
1133827200040754944,1606.4453125,-556.640625,1165.771484375,13916.015625,-842.28515625,-12756.34765625
1133827200040819968,1606.4453125,-556.640625,1165.771484375,13562.01171875,-402.83203125,-12756.34765625
1133827200040884992,1588.134765625,-509.033203125,946.044921875,13110.3515625,73.2421875,-13000.48828125
1133827200040950016,1588.134765625,-509.033203125,946.044921875,12829.58984375,512.6953125,-13073.73046875
1133827200041015040,1595.458984375,-447.998046875,744.62890625,12487.79296875,891.11328125,-13159.1796875
1133827200041080064,1595.458984375,-447.998046875,744.62890625,12194.82421875,1391.6015625,-13195.80078125
1133827200041144960,1594.23828125,-393.06640625,523.681640625,11755.37109375,1867.67578125,-13293.45703125
1133827200041209984,1594.23828125,-393.06640625,523.681640625,11364.74609375,2307.12890625,-13366.69921875
1133827200041276032,1580.810546875,-347.900390625,311.279296875,11010.7421875,2612.3046875,-13415.52734375
1133827200041341056,1580.810546875,-347.900390625,311.279296875,10839.84375,3112.79296875,-13562.01171875
1133827200041405952,1580.810546875,-290.52734375,90.33203125,10424.8046875,3601.07421875,-13659.66796875
1133827200041470976,1580.810546875,-290.52734375,90.33203125,9973.14453125,3979.4921875,-13793.9453125
1133827200041536000,1571.044921875,-244.140625,-129.39453125,9667.96875,4406.73828125,-13818.359375
1133827200041601024,1571.044921875,-244.140625,-129.39453125,9301.7578125,4809.5703125,-13818.359375
1133827200041666048,1536.865234375,-207.51953125,-350.341796875,9020.99609375,5236.81640625,-13940.4296875
1133827200041730944,1536.865234375,-207.51953125,-350.341796875,8386.23046875,5725.09765625,-13940.4296875
1133827200041795968,1529.541015625,-140.380859375,-549.31640625,8288.57421875,6018.06640625,-14050.29296875
1133827200041860992,1529.541015625,-140.380859375,-549.31640625,7897.94921875,6518.5546875,-14086.9140625
1133827200041927040,1480.712890625,-112.3046875,-783.69140625,7604.98046875,6945.80078125,-14135.7421875
1133827200041991936,1480.712890625,-112.3046875,-783.69140625,7263.18359375,7299.8046875,-14331.0546875
1133827200042056960,1464.84375,-40.283203125,-976.5625,7104.4921875,7666.015625,-14392.08984375
1133827200042121984,1464.84375,-40.283203125,-976.5625,6689.453125,8056.640625,-14392.08984375
1133827200042187008,1406.25,-4.8828125,-1192.626953125,6286.62109375,8471.6796875,-14404.296875
1133827200042252032,1406.25,-4.8828125,-1192.626953125,6042.48046875,8911.1328125,-14562.98828125
1133827200042317056,1387.939453125,79.345703125,-1357.421875,5798.33984375,9240.72265625,-14868.1640625
1133827200042381952,1387.939453125,79.345703125,-1357.421875,5590.8203125,9753.41796875,-14916.9921875
1133827200042446976,1315.91796875,130.615234375,-1523.4375,5212.40234375,10034.1796875,-14990.234375
1133827200042513024,1315.91796875,130.615234375,-1523.4375,4931.640625,10583.49609375,-15026.85546875
1133827200042578048,1268.310546875,201.416015625,-1628.41796875,4479.98046875,10766.6015625,-14807.12890625
1133827200042642944,1268.310546875,201.416015625,-1628.41796875,4272.4609375,11096.19140625,-14978.02734375
1133827200042707968,1182.861328125,253.90625,-1810.302734375,3942.87109375,11206.0546875,-14953.61328125
1133827200042772992,1182.861328125,253.90625,-1810.302734375,3674.31640625,11718.75,-14916.9921875
1133827200042838016,1140.13671875,351.5625,-1915.283203125,3186.03515625,11962.890625,-14843.75
1133827200042903040,1140.13671875,351.5625,-1915.283203125,2917.48046875,12329.1015625,-14758.30078125
1133827200042968064,1042.48046875,417.48046875,-2052.001953125,2380.37109375,12573.2421875,-14636.23046875
1133827200043032960,1042.48046875,417.48046875,-2052.001953125,1989.74609375,12878.41796875,-14550.78125
1133827200043097984,958.251953125,480.95703125,-2154.541015625,1635.7421875,13183.59375,-14465.33203125
1133827200043164032,958.251953125,480.95703125,-2154.541015625,1208.49609375,13476.5625,-14416.50390625
1133827200043229056,877.685546875,552.978515625,-2252.197265625,915.52734375,13708.49609375,-14172.36328125
1133827200043293952,877.685546875,552.978515625,-2252.197265625,354.00390625,13928.22265625,-14001.46484375
1133827200043358976,775.146484375,607.91015625,-2358.3984375,0.0,14245.60546875,-13720.703125
1133827200043424000,775.146484375,607.91015625,-2358.3984375,-598.14453125,14428.7109375,-13610.83984375
1133827200043489024,692.138671875,677.490234375,-2437.744140625,-866.69921875,14636.23046875,-13269.04296875
1133827200043554048,692.138671875,677.490234375,-2437.744140625,-1464.84375,14794.921875,-12963.8671875
1133827200043618944,590.8203125,717.7734375,-2543.9453125,-1806.640625,14965.8203125,-12731.93359375
1133827200043683968,590.8203125,717.7734375,-2543.9453125,-2282.71484375,15100.09765625,-12475.5859375
1133827200043750016,506.591796875,792.236328125,-2613.525390625,-2832.03125,15295.41015625,-12133.7890625
1133827200043815040,506.591796875,792.236328125,-2613.525390625,-3149.4140625,15441.89453125,-11804.19921875
1133827200043879936,408.935546875,830.078125,-2714.84375,-3674.31640625,15539.55078125,-11499.0234375
1133827200043944960,408.935546875,830.078125,-2714.84375,-3979.4921875,15686.03515625,-11193.84765625
1133827200044009984,327.1484375,897.216796875,-2770.99609375,-4565.4296875,15844.7265625,-10888.671875
1133827200044075008,327.1484375,897.216796875,-2770.99609375,-5017.08984375,15905.76171875,-10534.66796875
1133827200044140032,247.802734375,928.955078125,-2854.00390625,-5383.30078125,16064.453125,-10192.87109375
1133827200044205056,247.802734375,928.955078125,-2854.00390625,-5871.58203125,16210.9375,-9924.31640625
1133827200044269952,213.623046875,1010.7421875,-2907.71484375,-6018.06640625,16333.0078125,-9631.34765625
1133827200044334976,213.623046875,1010.7421875,-2907.71484375,-6726.07421875,16308.59375,-9240.72265625
1133827200044401024,113.525390625,1040.0390625,-2969.970703125,-7019.04296875,16455.078125,-8911.1328125
1133827200044466048,113.525390625,1040.0390625,-2969.970703125,-7519.53125,16601.5625,-8630.37109375
1133827200044530944,72.021484375,1107.177734375,-3001.708984375,-7934.5703125,16650.390625,-8410.64453125
1133827200044595968,72.021484375,1107.177734375,-3001.708984375,-8410.64453125,16723.6328125,-7983.3984375
1133827200044660992,-7.32421875,1129.150390625,-3048.095703125,-8715.8203125,16748.046875,-7775.87890625
1133827200044726016,-7.32421875,1129.150390625,-3048.095703125,-9069.82421875,16857.91015625,-7470.703125
1133827200044791040,-40.283203125,1181.640625,-3067.626953125,-9423.828125,16967.7734375,-7189.94140625
1133827200044856064,-40.283203125,1181.640625,-3067.626953125,-9729.00390625,16943.359375,-6884.765625
1133827200044920960,-107.421875,1206.0546875,-3090.8203125,-10119.62890625,17004.39453125,-6481.93359375
1133827200044985984,-107.421875,1206.0546875,-3090.8203125,-10449.21875,17089.84375,-6152.34375
1133827200045052032,-152.587890625,1256.103515625,-3089.599609375,-10876.46484375,17053.22265625,-5810.546875
1133827200045117056,-152.587890625,1256.103515625,-3089.599609375,-11059.5703125,17077.63671875,-5578.61328125
1133827200045181952,-216.064453125,1250.0,-3101.806640625,-11535.64453125,17041.015625,-5310.05859375
1133827200045246976,-216.064453125,1250.0,-3101.806640625,-11694.3359375,17102.05078125,-4943.84765625
1133827200045312000,-246.58203125,1303.7109375,-3068.84765625,-12048.33984375,17065.4296875,-4614.2578125
1133827200045377024,-246.58203125,1303.7109375,-3068.84765625,-12304.6875,17053.22265625,-4309.08203125
1133827200045442048,-325.927734375,1280.517578125,-3057.861328125,-12573.2421875,16931.15234375,-3930.6640625
1133827200045506944,-325.927734375,1280.517578125,-3057.861328125,-12841.796875,16894.53125,-3747.55859375
1133827200045571968,-368.65234375,1319.580078125,-3013.916015625,-13061.5234375,16918.9453125,-3454.58984375
1133827200045638016,-368.65234375,1319.580078125,-3013.916015625,-13330.078125,16760.25390625,-3137.20703125
1133827200045703040,-434.5703125,1313.4765625,-2978.515625,-13464.35546875,16674.8046875,-2783.203125
1133827200045767936,-434.5703125,1313.4765625,-2978.515625,-13586.42578125,16540.52734375,-2453.61328125
1133827200045832960,-477.294921875,1329.345703125,-2911.376953125,-13867.1875,16455.078125,-2111.81640625
1133827200045897984,-477.294921875,1329.345703125,-2911.376953125,-14001.46484375,16174.31640625,-1794.43359375
1133827200045963008,-562.744140625,1314.697265625,-2854.00390625,-14208.984375,16088.8671875,-1391.6015625
1133827200046028032,-562.744140625,1314.697265625,-2854.00390625,-14379.8828125,15905.76171875,-1147.4609375
1133827200046093056,-612.79296875,1331.787109375,-2775.87890625,-14587.40234375,15783.69140625,-891.11328125
1133827200046157952,-612.79296875,1331.787109375,-2775.87890625,-14782.71484375,15625.0,-549.31640625
1133827200046222976,-686.03515625,1319.580078125,-2684.326171875,-14880.37109375,15417.48046875,-207.51953125
1133827200046289024,-686.03515625,1319.580078125,-2684.326171875,-15039.0625,15307.6171875,158.69140625
1133827200046354048,-750.732421875,1328.125,-2590.33203125,-15185.546875,15185.546875,451.66015625
1133827200046418944,-750.732421875,1328.125,-2590.33203125,-15332.03125,14904.78515625,878.90625
1133827200046483968,-822.75390625,1304.931640625,-2492.67578125,-15478.515625,14624.0234375,1123.046875
1133827200046548992,-822.75390625,1304.931640625,-2492.67578125,-15539.55078125,14465.33203125,1464.84375
1133827200046614016,-885.009765625,1309.814453125,-2357.177734375,-15673.828125,14147.94921875,1904.296875
1133827200046679040,-885.009765625,1309.814453125,-2357.177734375,-15771.484375,13916.015625,2185.05859375
1133827200046744064,-946.044921875,1297.607421875,-2241.2109375,-15820.3125,13623.046875,2600.09765625
1133827200046808960,-946.044921875,1297.607421875,-2241.2109375,-15942.3828125,13342.28515625,2856.4453125
1133827200046875008,-1008.30078125,1282.958984375,-2099.609375,-15942.3828125,13122.55859375,3356.93359375
1133827200046940032,-1008.30078125,1282.958984375,-2099.609375,-16113.28125,12841.796875,3649.90234375
1133827200047005056,-1071.77734375,1279.296875,-1953.125,-16198.73046875,12585.44921875,4016.11328125
1133827200047069952,-1071.77734375,1279.296875,-1953.125,-16210.9375,12292.48046875,4223.6328125
1133827200047134976,-1126.708984375,1257.32421875,-1807.861328125,-16235.3515625,11962.890625,4638.671875
1133827200047200000,-1126.708984375,1257.32421875,-1807.861328125,-16284.1796875,11608.88671875,4895.01953125
1133827200047265024,-1185.302734375,1230.46875,-1658.935546875,-16320.80078125,11376.953125,5273.4375
1133827200047330048,-1185.302734375,1230.46875,-1658.935546875,-16357.421875,11145.01953125,5627.44140625
1133827200047394944,-1228.02734375,1225.5859375,-1473.388671875,-16442.87109375,10766.6015625,6005.859375
1133827200047459968,-1228.02734375,1225.5859375,-1473.388671875,-16442.87109375,10363.76953125,6274.4140625
1133827200047526016,-1293.9453125,1174.31640625,-1328.125,-16369.62890625,10156.25,6726.07421875
1133827200047591040,-1293.9453125,1174.31640625,-1328.125,-16455.078125,9753.41796875,6884.765625
1133827200047655936,-1329.345703125,1166.9921875,-1130.37109375,-16455.078125,9509.27734375,7287.59765625
1133827200047720960,-1329.345703125,1166.9921875,-1130.37109375,-16430.6640625,9094.23828125,7580.56640625
1133827200047785984,-1368.408203125,1123.046875,-961.9140625,-16369.62890625,8715.8203125,7946.77734375
1133827200047851008,-1368.408203125,1123.046875,-961.9140625,-16296.38671875,8374.0234375,8239.74609375
1133827200047916032,-1401.3671875,1082.763671875,-781.25,-16198.73046875,7983.3984375,8581.54296875
1133827200047981056,-1401.3671875,1082.763671875,-781.25,-16198.73046875,7604.98046875,8850.09765625
1133827200048045952,-1425.78125,1040.0390625,-593.26171875,-16210.9375,7299.8046875,9289.55078125
1133827200048110976,-1425.78125,1040.0390625,-593.26171875,-16088.8671875,6860.3515625,9350.5859375
1133827200048177024,-1450.1953125,1009.521484375,-395.5078125,-15893.5546875,6579.58984375,9777.83203125
1133827200048242048,-1450.1953125,1009.521484375,-395.5078125,-15893.5546875,6091.30859375,10009.765625
1133827200048306944,-1474.609375,965.576171875,-217.28515625,-15783.69140625,5822.75390625,10302.734375
1133827200048371968,-1474.609375,965.576171875,-217.28515625,-15612.79296875,5334.47265625,10620.1171875
1133827200048436992,-1485.595703125,913.0859375,-21.97265625,-15478.515625,4943.84765625,10827.63671875
1133827200048502016,-1485.595703125,913.0859375,-21.97265625,-15246.58203125,4565.4296875,11071.77734375
1133827200048567040,-1489.2578125,864.2578125,179.443359375,-15136.71875,4113.76953125,11279.296875
1133827200048632064,-1489.2578125,864.2578125,179.443359375,-14990.234375,3662.109375,11511.23046875
1133827200048696960,-1519.775390625,789.794921875,350.341796875,-14721.6796875,3234.86328125,11914.0625
1133827200048763008,-1519.775390625,789.794921875,350.341796875,-14672.8515625,2673.33984375,12292.48046875
1133827200048828032,-1516.11328125,734.86328125,545.654296875,-14514.16015625,2185.05859375,12548.828125
1133827200048893056,-1516.11328125,734.86328125,545.654296875,-14331.0546875,1623.53515625,12988.28125
1133827200048957952,-1531.982421875,651.85546875,676.26953125,-14050.29296875,1074.21875,13244.62890625
1133827200049022976,-1531.982421875,651.85546875,676.26953125,-13964.84375,610.3515625,13647.4609375
1133827200049088000,-1534.423828125,592.041015625,832.51953125,-13732.91015625,109.86328125,13952.63671875
1133827200049153024,-1534.423828125,592.041015625,832.51953125,-13623.046875,-476.07421875,14294.43359375
1133827200049218048,-1546.630859375,518.798828125,931.396484375,-13330.078125,-976.5625,14611.81640625
1133827200049282944,-1546.630859375,518.798828125,931.396484375,-13159.1796875,-1477.05078125,14843.75
1133827200049347968,-1552.734375,432.12890625,1020.5078125,-12951.66015625,-1977.5390625,15295.41015625
